Admission grade,Previous qualification (grade),Previous qualification,Mother's qualification,Father's qualification,Displaced,Marital status,Nacionality,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Target
103.0,133.1,12,37,37,0,2,1,6,0,0.0,1,Dropout
107.0,100.0,1,19,19,0,4,1,5,1,10.0,1,Dropout
100.0,133.1,2,42,1,0,1,6,7,0,0.0,1,Dropout
100.0,133.1,1,34,34,1,1,1,6,4,12.25,1,Dropout
131.3,139.0,1,1,37,1,1,1,6,4,12.0,1,Graduate
118.4,133.1,9,34,34,0,2,1,5,0,0.0,0,Dropout
100.0,100.0,2,37,37,0,2,1,5,0,0.0,0,Dropout
110.0,110.0,1,38,38,0,5,1,8,0,0.0,0,Dropout
100.0,133.1,1,34,34,0,2,1,16,16,12.6875,1,Graduate
106.2,123.0,1,37,37,0,1,1,13,10,10.4,1,Graduate
110.0,110.0,40,37,37,0,1,1,15,14,10.466666666666669,1,Graduate
122.3,130.0,1,1,38,1,1,1,5,5,14.333333333333334,1,Graduate
112.5,133.1,1,37,37,0,1,1,7,6,14.666666666666666,1,Graduate
98.1,97.0,1,1,19,1,1,1,7,7,12.835714285714284,1,Graduate
140.2,130.0,1,37,19,1,1,1,5,0,0.0,1,Dropout
134.6,150.0,1,37,37,1,1,1,0,0,0.0,1,Dropout
126.8,141.0,1,3,19,1,1,1,8,8,13.24875,1,Graduate
113.6,116.0,1,1,1,1,1,1,5,3,14.0,1,Graduate
126.6,135.0,1,1,19,1,1,1,6,6,13.625,1,Graduate
130.7,144.0,1,19,38,1,1,1,7,7,14.85,1,Graduate
105.9,108.0,1,1,19,1,1,1,5,4,10.75,1,Graduate
100.0,133.1,1,37,37,0,1,6,6,0,0.0,1,Dropout
120.0,133.1,19,37,37,0,1,1,6,0,0.0,0,Dropout
119.0,130.0,12,37,37,1,6,1,5,0,0.0,0,Dropout
110.0,133.1,1,37,37,0,5,1,6,5,13.0,0,Dropout
120.0,120.0,2,37,37,0,5,1,8,8,12.375,1,Graduate
119.8,131.0,1,19,19,1,1,1,0,0,0.0,1,Graduate
135.6,133.1,19,37,37,0,2,1,6,5,11.4,1,Dropout
136.3,131.0,1,37,19,1,1,1,5,3,13.0,0,Dropout
149.2,146.0,1,37,37,1,1,1,6,6,13.5,1,Graduate
100.0,120.0,1,19,37,0,1,1,5,0,0.0,1,Dropout
125.0,119.0,1,37,38,1,1,1,6,5,12.0,1,Dropout
131.0,132.0,1,37,19,1,1,1,6,5,13.0,1,Graduate
122.0,130.0,1,29,38,1,1,1,0,0,0.0,1,Graduate
118.0,119.0,1,37,37,1,1,1,6,2,10.5,1,Dropout
126.0,134.0,1,1,19,1,1,1,6,6,12.666666666666666,1,Graduate
120.0,120.0,39,1,19,0,1,1,6,1,11.0,1,Dropout
155.6,172.0,1,3,1,1,1,1,0,0,0.0,1,Dropout
127.3,129.0,1,38,37,1,1,1,0,0,0.0,0,Dropout
161.2,164.0,1,19,1,0,1,1,6,6,15.571428571428571,1,Graduate
140.9,136.0,1,37,37,1,1,1,6,4,12.0,1,Dropout
111.1,117.0,1,38,38,0,1,1,6,4,11.25,1,Dropout
149.9,131.0,1,1,1,1,1,1,0,0,0.0,1,Graduate
120.0,120.0,39,19,38,1,1,1,6,6,12.142857142857142,1,Graduate
120.0,133.1,19,1,19,0,1,1,6,2,11.5,0,Dropout
98.9,101.0,1,3,19,1,1,1,6,4,13.0,1,Graduate
136.3,141.0,1,4,3,1,1,1,8,8,12.8875,1,Graduate
130.0,145.0,1,38,19,1,1,1,6,6,12.833333333333334,1,Graduate
141.5,160.0,1,1,38,1,1,1,5,3,10.666666666666666,1,Dropout
114.5,125.0,1,19,19,1,1,1,7,6,11.983333333333334,1,Graduate
100.0,133.1,15,34,34,1,1,1,5,0,0.0,0,Dropout
110.5,120.0,1,38,37,0,2,1,6,6,11.833333333333334,1,Graduate
101.0,133.1,19,19,19,1,2,1,6,3,12.666666666666666,1,Dropout
121.0,121.0,1,37,38,0,1,1,5,4,13.75,1,Graduate
95.0,120.0,1,37,1,1,1,1,6,5,11.4,1,Dropout
126.9,130.0,1,19,1,1,1,109,6,6,13.166666666666666,1,Dropout
116.3,130.0,1,1,1,1,1,1,7,6,12.833333333333334,1,Graduate
120.0,128.0,1,19,3,1,1,1,6,6,14.125,1,Graduate
123.6,126.0,1,38,37,1,1,1,5,3,11.666666666666666,1,Graduate
150.0,120.0,1,37,37,0,2,1,7,6,10.25,0,Dropout
120.0,100.0,1,37,37,0,2,1,7,6,12.514285714285716,1,Dropout
111.3,120.0,1,1,19,0,1,1,13,10,11.5,1,Dropout
150.0,110.0,1,37,37,0,1,1,5,1,10.0,0,Dropout
123.2,127.0,1,37,2,1,1,1,6,6,15.714285714285714,1,Graduate
130.0,130.0,39,37,37,1,1,1,6,4,12.5,1,Dropout
137.9,141.0,1,19,3,1,1,1,5,3,12.0,0,Dropout
100.0,120.0,1,37,38,0,1,1,5,0,0.0,1,Dropout
120.0,133.1,19,37,38,0,2,1,5,4,12.25,1,Graduate
131.0,133.1,19,19,19,0,2,1,4,0,0.0,0,Dropout
133.8,133.1,12,37,37,1,2,1,5,5,13.6,1,Graduate
150.0,110.0,1,37,37,0,2,1,5,5,12.2,1,Graduate
126.4,125.0,1,38,37,0,1,1,6,6,12.285714285714286,1,Graduate
154.0,130.0,1,1,19,1,2,1,5,3,12.0,1,Graduate
114.9,121.0,1,1,1,0,1,1,7,6,13.342857142857143,1,Graduate
110.0,133.1,9,37,37,0,1,1,5,0,0.0,1,Dropout
149.8,147.0,1,3,1,1,1,1,12,11,14.272727272727272,1,Graduate
117.9,128.0,1,1,37,1,1,1,7,7,12.1375,1,Graduate
165.8,164.0,1,38,38,1,1,1,6,6,14.166666666666666,1,Graduate
127.6,137.0,1,1,1,1,1,1,7,7,13.528571428571428,1,Graduate
123.8,122.0,1,37,19,0,1,1,6,5,12.0,1,Graduate
126.1,124.0,1,3,3,1,1,1,5,5,11.4,1,Dropout
119.7,120.0,1,3,19,1,1,1,0,0,0.0,1,Dropout
121.6,117.0,1,1,19,1,1,1,12,12,12.916666666666666,1,Graduate
100.0,140.0,1,1,38,0,1,1,7,7,13.6375,1,Graduate
127.6,130.0,1,19,37,1,1,1,7,7,12.9,1,Dropout
132.5,138.0,1,1,38,1,1,1,8,7,14.36,1,Graduate
131.0,142.0,1,1,1,1,1,1,8,7,14.7,1,Graduate
113.3,122.0,1,19,19,1,1,1,7,7,13.0,1,Graduate
121.9,131.0,1,1,1,1,1,1,6,6,13.5,1,Dropout
118.3,120.0,1,38,1,1,1,1,5,5,12.333333333333334,1,Graduate
118.8,131.0,1,3,19,0,1,1,5,5,13.4,1,Graduate
143.3,120.0,1,37,37,1,1,1,0,0,0.0,1,Graduate
155.7,160.0,42,1,19,1,1,1,12,11,14.727272727272728,1,Graduate
153.9,157.0,1,3,3,1,1,1,6,6,16.571428571428573,1,Graduate
137.8,150.0,1,19,1,0,1,1,7,7,15.145,1,Graduate
143.3,148.0,1,1,37,0,1,1,7,7,13.44285714285714,1,Graduate
123.2,120.0,1,37,37,0,1,1,5,5,14.166666666666666,1,Graduate
140.5,158.0,1,1,1,0,1,1,6,6,11.333333333333334,1,Graduate
130.0,145.0,1,3,19,1,1,1,8,8,13.76125,1,Graduate
104.8,100.0,39,1,38,0,1,1,7,5,11.6,0,Dropout
132.5,136.0,1,37,37,0,1,1,6,4,12.75,1,Graduate
136.5,148.0,1,19,3,0,1,1,6,6,15.307692307692308,1,Graduate
130.0,130.0,39,3,1,1,1,1,6,5,13.285714285714286,0,Dropout
190.0,130.0,40,1,1,1,1,1,7,7,14.757142857142856,1,Graduate
128.5,136.0,1,1,1,1,1,1,7,6,12.766666666666666,1,Graduate
126.6,122.0,1,1,1,0,1,1,5,5,10.4,0,Dropout
131.6,140.0,1,3,3,1,1,1,7,0,0.0,1,Dropout
119.0,110.0,1,1,1,0,5,1,5,4,10.5,1,Graduate
127.6,130.0,1,37,36,0,1,1,5,4,14.25,1,Graduate
100.0,133.1,1,1,37,0,1,1,7,3,11.916666666666666,1,Dropout
117.7,124.0,1,19,1,1,1,1,5,4,12.0,1,Dropout
124.7,124.0,1,2,2,1,1,1,5,3,11.0,1,Dropout
124.5,128.0,1,37,37,1,1,1,6,6,14.166666666666666,1,Graduate
140.8,125.0,1,3,3,1,1,1,6,6,14.666666666666666,1,Graduate
111.9,121.0,1,38,1,1,1,1,5,0,0.0,1,Graduate
140.0,140.0,3,3,3,0,1,1,7,3,12.666666666666666,0,Dropout
123.8,136.0,1,37,37,1,1,1,0,0,0.0,1,Dropout
134.0,140.8,1,34,34,0,1,1,5,0,0.0,1,Dropout
130.8,142.0,1,1,37,1,1,1,6,0,0.0,0,Dropout
130.2,133.0,1,37,38,1,1,1,7,7,13.7,1,Graduate
147.6,130.0,3,3,3,0,1,1,5,0,0.0,1,Dropout
113.4,120.0,1,38,37,1,1,1,6,6,13.333333333333334,1,Graduate
133.7,141.0,1,19,38,1,1,1,6,5,11.4,1,Graduate
128.2,130.0,1,34,1,0,1,1,5,0,0.0,1,Dropout
161.0,168.0,1,1,1,1,1,1,7,7,16.142857142857142,1,Dropout
130.0,130.0,3,37,37,1,1,1,8,0,0.0,1,Dropout
156.3,156.0,1,38,37,0,1,1,8,8,15.63375,1,Graduate
129.3,137.0,1,1,1,1,1,1,6,6,13.666666666666666,1,Graduate
129.3,131.0,1,34,34,0,1,1,6,0,0.0,1,Dropout
136.3,130.0,1,38,38,1,1,1,6,6,12.5,1,Graduate
140.0,133.1,1,1,19,0,1,1,6,6,12.285714285714286,1,Graduate
139.7,160.0,1,1,1,0,1,1,0,0,0.0,1,Dropout
105.0,133.1,19,19,1,0,1,1,7,4,12.95,1,Dropout
130.5,130.0,1,37,38,1,1,1,7,6,12.45,1,Graduate
131.5,137.0,1,19,19,1,1,1,8,8,13.38125,1,Graduate
100.0,133.1,1,3,1,1,1,41,7,5,12.16,0,Dropout
130.2,140.0,1,19,37,1,1,1,6,6,12.75,1,Graduate
133.5,135.0,1,1,19,1,1,1,8,8,13.3425,1,Graduate
133.2,140.0,1,38,38,1,1,1,7,7,14.175,1,Graduate
129.0,160.0,1,38,37,0,1,1,5,0,0.0,1,Dropout
100.0,133.1,19,2,1,0,1,1,5,0,0.0,1,Dropout
116.5,128.0,1,38,37,1,1,1,5,5,12.0,1,Graduate
124.2,121.0,1,37,37,1,1,1,6,6,10.571428571428571,1,Graduate
138.8,127.0,1,3,3,1,1,1,12,11,14.153846153846152,1,Graduate
126.4,132.0,1,2,1,1,1,1,6,6,11.166666666666666,1,Graduate
151.9,147.0,1,19,19,1,1,1,17,17,12.0,1,Graduate
120.0,110.0,1,37,37,1,2,1,5,3,11.333333333333334,1,Dropout
131.9,142.0,1,34,34,0,1,1,16,16,12.588235294117649,1,Graduate
131.7,131.0,1,38,37,1,1,1,6,0,0.0,0,Dropout
132.5,110.0,1,37,37,0,2,1,12,12,12.25,1,Graduate
116.5,128.0,1,3,3,0,1,1,5,5,11.6,1,Graduate
133.9,136.0,1,19,19,1,1,1,5,4,13.0,0,Dropout
145.4,120.0,1,37,38,0,2,1,5,3,10.666666666666666,1,Dropout
111.0,118.0,1,1,1,0,1,1,5,2,11.0,0,Dropout
120.0,120.0,39,2,19,0,1,1,7,6,13.428571428571429,1,Graduate
129.8,151.0,1,3,1,1,1,1,8,8,13.05375,1,Graduate
130.0,140.0,1,3,1,0,1,1,6,6,14.166666666666666,1,Graduate
126.3,133.1,19,37,37,0,2,1,6,0,0.0,0,Dropout
137.8,146.0,1,3,3,0,1,1,6,5,13.6,1,Dropout
115.4,121.0,1,3,19,1,1,1,6,6,13.714285714285714,1,Dropout
110.0,127.0,1,1,1,0,1,1,6,3,11.666666666666666,0,Dropout
97.4,133.1,1,37,37,0,1,1,6,1,14.0,0,Dropout
130.0,130.0,39,1,1,1,1,1,6,4,12.5,1,Dropout
156.0,156.0,1,19,1,0,1,1,6,5,11.833333333333334,0,Dropout
126.1,130.0,1,19,1,1,1,1,6,0,0.0,0,Dropout
120.0,110.0,1,1,1,0,1,1,6,0,0.0,0,Dropout
105.2,108.0,1,38,38,1,1,1,17,13,11.538461538461538,1,Dropout
137.8,150.0,1,38,19,1,1,1,0,0,0.0,1,Graduate
116.0,123.0,1,3,1,1,1,1,5,0,0.0,0,Dropout
150.0,150.0,39,1,37,1,1,1,6,3,12.666666666666666,0,Dropout
118.0,125.0,1,4,19,1,1,1,6,6,14.428571428571429,1,Graduate
109.3,117.0,1,1,1,1,1,1,7,7,13.117142857142856,1,Graduate
119.3,121.0,1,19,19,1,1,1,6,6,12.666666666666666,1,Graduate
146.3,140.0,1,1,1,1,1,41,0,0,0.0,1,Dropout
161.5,130.0,1,1,19,0,1,1,6,6,15.285714285714286,1,Graduate
140.0,140.0,1,37,2,0,1,26,5,3,10.5,1,Graduate
142.2,140.0,42,1,1,0,1,1,11,11,12.636363636363637,1,Graduate
129.2,140.0,1,19,38,1,1,1,5,0,0.0,1,Dropout
100.0,140.0,1,1,1,0,1,41,9,3,14.333333333333334,0,Dropout
140.0,140.0,3,3,19,0,1,1,7,0,0.0,1,Dropout
136.9,140.0,1,1,1,1,1,1,6,6,13.5,1,Graduate
148.7,149.0,1,1,3,0,1,1,4,0,0.0,0,Dropout
133.0,140.0,1,19,38,0,2,1,9,9,12.8,1,Graduate
150.0,140.0,1,37,12,0,2,1,5,5,10.8,1,Dropout
98.0,133.1,1,37,38,1,1,1,5,4,11.4,1,Graduate
122.4,125.0,1,37,19,1,1,1,7,7,13.725714285714286,1,Graduate
112.0,133.1,1,1,19,1,1,1,6,6,13.5,1,Graduate
143.8,130.0,1,37,37,0,1,1,8,7,15.57,1,Dropout
138.0,140.0,3,37,38,0,1,1,7,7,14.114285714285714,1,Dropout
103.5,133.1,19,37,37,0,2,1,6,0,0.0,1,Dropout
140.0,140.0,3,37,37,0,1,1,5,4,13.5,1,Graduate
108.7,116.0,1,3,3,1,1,1,6,4,11.25,1,Dropout
115.9,118.0,1,19,1,1,1,1,6,6,12.142857142857142,1,Graduate
127.3,140.0,1,37,37,0,2,1,8,7,13.075714285714286,1,Graduate
138.7,146.0,1,3,1,0,1,1,5,0,0.0,1,Dropout
135.8,150.0,1,3,5,0,1,1,5,3,11.0,1,Dropout
134.6,137.0,1,1,1,1,1,1,6,0,0.0,1,Dropout
132.8,134.0,1,38,38,1,1,1,8,7,13.512857142857142,1,Graduate
155.5,160.0,1,38,37,1,1,1,6,6,12.833333333333334,1,Graduate
132.0,126.0,1,38,1,1,1,1,5,3,15.0,1,Dropout
110.0,133.1,19,37,38,0,1,1,6,5,12.8,0,Dropout
127.3,114.0,1,38,3,1,1,26,6,3,12.333333333333334,0,Dropout
126.0,139.0,1,3,1,1,1,1,8,5,12.288,1,Dropout
130.0,130.0,3,34,34,0,1,1,12,12,12.333333333333334,1,Graduate
118.8,131.0,1,1,1,0,1,1,5,4,11.5,1,Graduate
127.6,130.0,1,19,1,1,1,1,6,6,11.833333333333334,1,Dropout
112.1,133.1,19,19,19,0,1,1,5,0,0.0,0,Dropout
130.0,130.0,3,3,1,0,1,1,5,0,0.0,1,Dropout
121.4,127.0,1,3,3,0,1,1,6,0,0.0,1,Dropout
120.6,134.0,1,1,1,1,1,1,6,6,12.333333333333334,1,Graduate
126.5,130.0,1,37,37,0,1,1,6,6,12.428571428571429,1,Graduate
120.2,127.0,1,1,19,1,1,1,7,7,12.765714285714289,1,Graduate
120.0,130.0,1,37,37,0,2,1,7,5,12.1,1,Dropout
137.5,142.0,1,37,38,1,1,1,5,5,12.0,1,Graduate
127.9,117.0,1,1,37,1,1,1,6,0,0.0,1,Dropout
131.8,164.0,1,37,37,0,4,1,14,13,11.357142857142858,1,Graduate
129.0,130.0,1,37,37,1,1,1,6,6,13.5,1,Graduate
115.8,127.0,1,2,37,1,1,1,6,0,0.0,0,Dropout
126.4,140.0,1,3,2,1,1,1,7,7,13.884285714285712,1,Dropout
112.9,133.1,1,1,1,0,1,1,6,2,11.666666666666666,1,Dropout
111.6,120.0,1,3,3,0,1,1,6,6,14.5,1,Graduate
152.0,160.0,1,19,37,0,1,1,6,6,14.714285714285714,1,Graduate
132.6,141.0,1,38,1,0,1,1,6,6,13.285714285714286,1,Graduate
120.0,120.0,3,37,37,0,1,1,7,0,0.0,0,Dropout
142.8,162.0,1,37,19,0,1,1,6,5,13.0,1,Dropout
124.8,130.0,1,1,1,0,1,1,6,6,11.5,1,Graduate
126.3,134.0,1,37,19,1,1,1,5,5,11.8,1,Graduate
119.0,133.1,1,19,19,1,1,1,5,3,10.666666666666666,0,Dropout
124.9,137.0,1,19,38,0,1,1,7,6,13.8875,1,Graduate
118.0,133.1,1,38,38,0,1,1,6,5,11.4,1,Graduate
100.0,110.0,1,37,19,0,2,1,11,9,12.333333333333334,1,Graduate
130.8,133.0,1,3,19,1,1,1,8,8,13.427499999999998,1,Graduate
110.0,130.0,1,1,19,1,1,1,6,6,15.166666666666666,1,Graduate
151.0,151.0,1,38,37,1,1,22,6,0,0.0,1,Dropout
131.0,125.0,1,19,19,1,1,1,5,2,10.5,1,Dropout
155.2,158.0,1,1,38,0,1,1,5,5,11.8,1,Graduate
119.7,133.0,1,1,1,1,1,1,7,7,13.075,1,Graduate
131.0,138.0,1,3,19,1,1,1,6,4,11.6,1,Dropout
116.9,126.0,1,37,3,0,1,1,6,6,13.666666666666666,1,Dropout
130.0,140.0,1,36,14,1,2,1,5,4,10.75,1,Dropout
137.8,143.0,1,5,5,0,1,1,7,6,13.492857142857144,1,Graduate
120.0,120.0,3,1,1,1,1,1,7,0,0.0,0,Dropout
133.0,148.0,1,19,38,0,1,1,5,5,13.285714285714286,1,Dropout
115.2,126.0,1,3,19,0,1,1,5,5,12.6,1,Graduate
160.0,160.0,39,3,3,1,1,1,6,6,14.0,1,Graduate
106.3,140.0,1,37,37,0,1,1,5,2,11.5,0,Dropout
103.0,133.1,19,19,1,0,4,1,6,0,0.0,0,Dropout
136.0,136.0,1,3,3,1,1,1,6,6,11.833333333333334,0,Graduate
146.5,150.0,1,19,1,1,1,26,6,5,11.5,0,Graduate
131.4,130.0,1,1,4,0,1,1,6,6,14.166666666666666,1,Graduate
137.0,110.0,1,19,19,0,2,1,5,0,0.0,1,Dropout
111.9,121.0,1,1,1,1,1,1,6,2,10.5,0,Dropout
131.2,127.0,1,37,38,1,1,1,6,6,11.833333333333334,1,Graduate
131.2,140.0,1,9,19,0,1,1,5,0,0.0,1,Dropout
140.0,130.0,1,1,1,0,1,1,5,5,12.4,1,Graduate
121.5,130.0,1,19,19,0,1,1,5,2,10.5,0,Dropout
153.5,100.0,1,37,37,0,1,1,5,0,0.0,0,Dropout
142.2,139.0,1,37,19,1,1,1,12,12,14.583333333333334,1,Graduate
131.1,150.0,1,19,11,1,1,1,6,6,11.666666666666666,1,Graduate
130.6,133.1,1,34,3,1,1,1,5,0,0.0,0,Dropout
115.0,119.0,1,1,1,1,1,1,7,1,13.0,1,Dropout
125.0,170.0,1,1,1,0,1,1,7,7,15.66,1,Graduate
97.5,133.1,1,34,34,1,1,1,6,0,0.0,1,Dropout
134.4,133.0,1,19,19,1,1,1,6,6,12.166666666666666,1,Graduate
118.8,125.0,1,37,37,0,1,1,7,6,13.3,1,Graduate
110.5,133.1,19,42,1,0,1,1,7,0,0.0,1,Dropout
123.3,143.0,1,37,19,1,1,1,7,0,0.0,1,Dropout
139.6,127.0,1,2,19,1,1,1,0,0,0.0,0,Dropout
138.8,157.0,1,19,3,0,1,1,8,7,13.55714285714286,1,Graduate
140.0,140.0,1,37,37,0,1,1,6,4,12.0,1,Dropout
118.2,128.0,1,19,38,0,1,1,5,0,0.0,1,Dropout
150.6,145.0,1,1,19,1,1,1,0,0,0.0,1,Graduate
126.0,132.0,1,19,2,1,1,1,7,6,12.183333333333332,1,Graduate
160.0,160.0,39,37,37,1,1,1,9,6,11.833333333333334,0,Dropout
160.0,160.0,1,37,37,0,2,1,4,0,0.0,0,Dropout
184.4,184.4,1,2,19,0,1,22,6,6,15.0,1,Graduate
156.0,149.0,1,1,1,1,1,1,0,0,0.0,1,Graduate
150.2,146.0,1,40,43,1,1,1,0,0,0.0,1,Graduate
126.3,139.0,1,38,37,1,1,1,8,8,13.435,1,Graduate
146.1,152.0,1,2,22,1,1,1,5,4,13.5,1,Dropout
116.8,121.0,1,1,1,1,1,1,17,17,11.5,1,Graduate
112.3,121.0,1,3,3,1,1,1,6,5,12.2,0,Dropout
155.3,143.0,1,12,12,1,1,1,0,0,0.0,1,Graduate
153.8,150.0,42,3,1,1,1,1,11,10,14.5,1,Graduate
110.0,126.0,1,1,37,0,1,1,6,6,13.333333333333334,1,Graduate
128.2,133.1,1,1,9,0,1,1,11,9,12.0,1,Graduate
120.4,127.0,1,1,1,1,1,1,6,6,15.125,1,Graduate
153.0,160.0,1,19,1,1,1,1,7,6,13.116666666666667,1,Graduate
117.9,121.0,1,19,1,1,1,1,6,6,12.833333333333334,1,Graduate
145.6,150.0,39,1,37,1,1,1,6,6,13.333333333333334,1,Graduate
119.8,117.0,1,4,12,1,1,1,7,7,13.877142857142855,1,Graduate
126.8,141.0,1,19,1,1,1,1,8,7,12.944285714285714,1,Graduate
137.3,148.0,1,3,3,1,1,1,7,6,14.266666666666666,1,Graduate
115.5,120.0,1,3,19,1,1,1,6,5,13.0,1,Graduate
127.5,132.0,1,37,37,1,1,1,8,8,12.48375,1,Graduate
116.3,125.0,1,38,1,1,1,1,7,7,13.428571428571429,1,Graduate
113.2,123.0,1,19,37,0,2,1,6,3,10.666666666666666,0,Dropout
132.6,142.0,1,12,12,1,1,1,6,5,15.4,1,Graduate
132.0,148.0,1,1,37,1,1,1,7,6,13.45,1,Graduate
130.3,136.0,1,19,38,1,1,1,7,6,12.6,1,Graduate
116.7,123.0,1,19,38,1,1,1,7,7,12.485714285714286,1,Graduate
134.0,135.0,1,19,37,1,1,1,6,5,10.8,1,Graduate
139.2,136.0,1,37,38,1,1,1,6,6,13.833333333333334,1,Graduate
129.4,142.0,1,37,38,0,1,1,5,5,13.2,1,Graduate
125.6,127.0,1,1,38,0,1,1,6,1,14.0,1,Dropout
129.3,131.0,1,1,1,0,1,1,8,8,13.875,1,Graduate
128.4,134.0,1,38,19,1,1,1,5,5,12.5,1,Graduate
139.9,142.0,1,19,19,0,1,1,6,6,13.428571428571429,1,Graduate
128.5,133.0,1,1,1,1,1,1,7,7,14.868571428571428,1,Graduate
117.8,125.0,1,19,1,1,1,1,7,7,13.03,1,Graduate
115.1,120.0,1,38,38,1,1,1,6,6,14.571428571428571,1,Graduate
118.0,125.0,1,19,19,1,1,1,6,5,11.0,1,Graduate
120.0,133.1,19,19,37,0,1,1,8,8,13.3675,1,Graduate
119.6,133.1,1,19,38,1,1,1,7,6,12.808333333333332,1,Graduate
133.2,143.0,1,1,38,1,1,1,7,7,13.918571428571427,1,Graduate
141.8,147.0,1,4,1,1,1,1,6,6,13.0,1,Graduate
130.3,142.0,1,19,38,0,2,1,7,6,13.683333333333332,1,Graduate
100.0,150.0,1,19,19,0,1,1,6,5,13.0,1,Dropout
114.6,124.0,1,3,3,1,1,1,6,5,12.8,1,Graduate
123.4,136.0,1,1,1,1,1,1,6,6,13.571428571428571,1,Graduate
116.4,116.0,1,38,38,1,1,1,6,6,13.166666666666666,1,Graduate
123.2,127.0,1,12,19,0,2,1,6,6,15.0,1,Graduate
123.7,117.0,1,4,19,1,1,1,6,6,12.666666666666666,1,Graduate
127.6,116.0,1,1,19,1,1,1,6,6,13.857142857142858,1,Dropout
117.1,129.0,1,37,37,1,1,1,7,7,14.692857142857145,1,Graduate
149.3,157.0,1,19,38,0,1,1,8,8,14.035,1,Graduate
125.6,135.0,1,1,19,1,1,1,5,4,11.0,1,Graduate
145.0,139.0,1,38,38,1,1,1,6,6,13.333333333333334,1,Graduate
115.0,115.0,1,38,37,0,1,1,7,6,11.7725,1,Graduate
114.3,123.0,1,38,38,0,1,1,6,0,0.0,1,Dropout
126.0,140.0,1,19,19,1,1,1,6,0,0.0,1,Dropout
124.0,138.0,1,19,37,1,1,1,0,0,0.0,0,Dropout
122.6,132.0,1,1,38,1,1,1,6,6,12.285714285714286,1,Graduate
113.5,117.0,1,19,38,1,1,1,7,6,12.166666666666666,1,Graduate
140.0,140.0,3,37,37,0,1,1,8,7,14.805714285714286,1,Graduate
107.0,133.1,1,12,38,1,1,1,6,5,10.6,1,Dropout
124.2,134.0,1,1,1,1,1,1,6,6,12.833333333333334,1,Graduate
108.0,115.0,1,1,1,1,1,1,6,5,13.0,1,Graduate
115.2,119.0,1,1,1,1,1,1,7,7,12.725,1,Graduate
129.3,131.0,1,1,3,1,1,1,5,4,11.25,1,Graduate
120.0,120.0,4,3,1,1,1,1,12,11,13.818181818181818,1,Graduate
116.7,120.0,1,1,19,0,1,1,5,3,12.333333333333334,1,Graduate
121.1,133.0,1,1,2,1,1,1,6,6,13.666666666666666,1,Graduate
123.3,128.0,1,2,19,1,1,1,6,6,14.833333333333334,1,Graduate
129.4,129.0,1,19,19,0,1,1,6,5,11.2,1,Dropout
119.9,122.0,1,19,19,0,1,1,5,5,11.4,1,Graduate
131.6,140.0,1,1,12,1,1,1,7,7,13.135,1,Graduate
120.0,143.0,1,1,1,1,1,1,10,10,13.0,1,Dropout
143.0,140.0,39,1,19,0,1,1,6,6,13.5,1,Graduate
119.2,123.0,1,12,1,1,1,1,6,5,13.5,1,Graduate
124.3,140.0,1,19,19,1,1,1,5,4,10.75,1,Graduate
111.1,116.0,1,19,19,1,1,1,6,6,11.333333333333334,1,Graduate
150.0,150.0,39,38,37,1,1,1,7,3,13.0,1,Graduate
147.3,147.0,1,38,19,0,1,1,7,6,13.966666666666669,1,Graduate
147.5,162.0,1,19,1,1,1,1,8,8,14.14125,1,Graduate
108.0,108.0,1,37,37,1,1,1,6,4,11.6,1,Graduate
130.0,130.0,2,37,37,0,2,1,8,8,14.6625,1,Graduate
109.0,116.0,1,19,37,1,1,1,7,6,12.993333333333334,1,Graduate
121.2,132.0,1,37,19,0,1,1,6,5,12.2,1,Graduate
140.0,140.0,2,37,37,1,1,1,0,0,0.0,1,Dropout
125.9,136.0,1,37,38,0,1,1,5,5,12.2,1,Graduate
121.5,133.0,1,19,9,1,1,1,6,0,0.0,1,Dropout
121.5,126.0,1,30,19,1,1,1,6,6,11.333333333333334,1,Graduate
132.4,142.0,1,3,37,1,1,1,6,6,13.857142857142858,1,Graduate
122.4,121.0,1,37,37,0,1,1,6,6,12.857142857142858,1,Graduate
110.0,134.0,1,37,38,1,1,1,6,1,10.0,1,Dropout
120.4,140.0,1,19,19,0,1,1,15,14,10.214285714285714,0,Graduate
105.0,133.1,1,1,1,1,1,1,6,6,11.285714285714286,0,Dropout
137.8,157.0,1,38,37,0,1,1,6,6,13.833333333333334,1,Dropout
118.0,120.0,1,38,38,0,1,1,6,6,12.857142857142858,1,Graduate
122.1,134.0,1,19,38,1,1,1,6,6,11.666666666666666,1,Dropout
140.0,140.0,3,34,34,1,1,1,6,0,0.0,0,Dropout
143.2,133.0,1,1,37,0,1,1,5,5,14.4,1,Graduate
120.5,146.0,1,37,37,0,2,1,6,6,14.833333333333334,1,Graduate
119.5,130.0,1,37,37,1,1,1,6,6,14.333333333333334,1,Graduate
147.5,151.0,1,37,37,1,1,1,0,0,0.0,1,Graduate
129.6,133.1,1,1,1,0,1,1,6,0,0.0,1,Dropout
126.1,132.0,1,37,37,0,1,1,7,6,12.333333333333334,1,Graduate
160.0,110.0,1,37,37,0,2,1,5,5,11.8,1,Graduate
105.5,133.1,19,38,1,0,5,1,6,5,13.2,1,Dropout
